Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-04-05 00:00:00-04:00,120.6488353850815,122.87928615898178,119.86963594729222,122.62604522705078,88651200,0.0,0.0
2021-04-06 00:00:00-04:00,123.21043811923847,123.82405264578033,122.38254338092113,122.927978515625,80171300,0.0,0.0
2021-04-07 00:00:00-04:00,122.55786509964642,124.59351228641088,121.88580577435263,124.57403564453125,83466700,0.0,0.0
2021-04-08 00:00:00-04:00,125.59671739753477,126.99927330265552,125.17790646414029,126.97005462646484,88844600,0.0,0.0
2021-04-09 00:00:00-04:00,126.4246443564377,129.58038090088027,126.10322399320837,129.5414276123047,106686700,0.0,0.0
2021-04-12 00:00:00-04:00,129.07388434312833,129.39530463290586,127.23303349221449,127.8271713256836,91420000,0.0,0.0
2021-04-13 00:00:00-04:00,128.99599269074992,131.15826433043802,128.49924537282473,130.93423461914062,91266500,0.0,0.0
2021-04-14 00:00:00-04:00,131.43096458655666,131.4894019428346,128.2362603060902,128.5966339111328,87222800,0.0,0.0
2021-04-15 00:00:00-04:00,130.34010100083557,131.48940869866695,130.16477406100063,131.00241088867188,89347100,0.0,0.0
2021-04-16 00:00:00-04:00,130.8076234498389,131.16799709740084,129.81414368991753,130.6712646484375,84922400,0.0,0.0
2021-04-19 00:00:00-04:00,130.0381714732957,131.9472097448359,129.87259397383497,131.33358764648438,94264200,0.0,0.0
2021-04-20 00:00:00-04:00,131.50889480005515,132.0056272235911,128.38236227240412,129.6485595703125,94812300,0.0,0.0
2021-04-21 00:00:00-04:00,128.9180574819885,130.27191076385841,127.88562452974153,130.02841186523438,68847100,0.0,0.0
2021-04-22 00:00:00-04:00,129.58037371612286,130.66150947358742,127.99277092528317,128.5089874267578,84566500,0.0,0.0
2021-04-23 00:00:00-04:00,128.72325347974677,131.60627194079382,128.72325347974677,130.82708740234375,78657500,0.0,0.0
2021-04-26 00:00:00-04:00,131.32383017529745,131.5478450047434,130.08685158645528,131.21669006347656,66905100,0.0,0.0
2021-04-27 00:00:00-04:00,131.49913616765673,131.88874331170373,130.62254610203854,130.895263671875,66015800,0.0,0.0
2021-04-28 00:00:00-04:00,130.81735115204378,131.50889459107745,129.61934068424674,130.10633850097656,107760100,0.0,0.0
2021-04-29 00:00:00-04:00,132.92117853809344,133.50558183329358,129.00571212903608,130.00892639160156,151101000,0.0,0.0
2021-04-30 00:00:00-04:00,128.3531289693404,130.08683981317637,127.66160046998598,128.0414581298828,109839500,0.0,0.0
2021-05-03 00:00:00-04:00,128.60637073689202,130.58359545105438,128.401839986388,129.09336853027344,75135100,0.0,0.0
2021-05-04 00:00:00-04:00,127.77847076247717,128.07067238199318,123.40522566029897,124.52532196044922,137564700,0.0,0.0
2021-05-05 00:00:00-04:00,125.84023856195147,127.05773315883954,124.6422280399721,124.76885223388672,84000900,0.0,0.0
2021-05-06 00:00:00-04:00,124.56430537762937,126.37593791446682,123.82406658932013,126.36620330810547,78128300,0.0,0.0
2021-05-07 00:00:00-04:00,127.66380595625425,128.0638111341248,126.3271553590937,127.03939056396484,78973300,0.22,0.0
2021-05-10 00:00:00-04:00,126.25885342470616,126.38567778466182,123.72215780429457,123.76118469238281,88071200,0.0,0.0
2021-05-11 00:00:00-04:00,120.4927732833166,123.19532046962064,119.78054551827158,122.8440933227539,126142800,0.0,0.0
2021-05-12 00:00:00-04:00,120.39519702699735,121.60500079746393,119.27319817304675,119.78053283691406,112172300,0.0,0.0
2021-05-13 00:00:00-04:00,121.54646856304096,123.07823863645709,121.23426088704589,121.92697143554688,105861300,0.0,0.0
2021-05-14 00:00:00-04:00,123.17581868284023,124.7758841676664,122.7855571745272,124.34659576416016,81918000,0.0,0.0
2021-05-17 00:00:00-04:00,123.73192293508849,123.83924502210618,122.12209907344122,123.1953125,74244600,0.0,0.0
2021-05-18 00:00:00-04:00,123.47826668103308,123.89779649597985,121.74161080080381,121.80990600585938,63342900,0.0,0.0
2021-05-19 00:00:00-04:00,120.16105011854478,121.87818865261369,119.86835215925528,121.65379333496094,92612000,0.0,0.0
2021-05-20 00:00:00-04:00,122.18065274217139,124.61001915730156,122.05381347828964,124.20999908447266,76857100,0.0,0.0
2021-05-21 00:00:00-04:00,124.70758884704348,124.88320615344152,122.16114162608143,122.37578582763672,79295400,0.0,0.0
2021-05-24 00:00:00-04:00,122.94164165492356,124.82464619337513,122.87334646207267,124.00509643554688,63092900,0.0,0.0
2021-05-25 00:00:00-04:00,124.70758616767343,125.19541862484827,123.24411112700588,123.80998992919922,72009500,0.0,0.0
2021-05-26 00:00:00-04:00,123.86850677372105,124.28803651614747,123.34165494995638,123.76118469238281,56575900,0.0,0.0
2021-05-27 00:00:00-04:00,123.36120412853428,124.53198130053191,122.03431936367312,122.22944641113281,94625600,0.0,0.0
2021-05-28 00:00:00-04:00,122.51236771666937,122.73677048730885,121.51720801205188,121.57574462890625,71311100,0.0,0.0
2021-06-01 00:00:00-04:00,122.03430717883234,122.2977294109628,120.92206674340329,121.2537841796875,67637100,0.0,0.0
2021-06-02 00:00:00-04:00,121.25378754470101,122.19041070349643,121.02939220066231,122.0147933959961,59278900,0.0,0.0
2021-06-03 00:00:00-04:00,121.64402429754462,121.80988298653327,120.13176404387289,120.53178405761719,76229200,0.0,0.0
2021-06-04 00:00:00-04:00,121.04889463757115,123.08800699874061,120.83425044759345,122.82457733154297,75169300,0.0,0.0
2021-06-07 00:00:00-04:00,123.09775754946514,123.24410653680496,121.7903901347652,122.83433532714844,71057600,0.0,0.0
2021-06-08 00:00:00-04:00,123.51728685562117,125.33200387040455,123.13678395621102,123.65387725830078,74403800,0.0,0.0
2021-06-09 00:00:00-04:00,124.1124471042461,124.63929904628665,123.43924615992437,124.03439331054688,56877900,0.0,0.0
2021-06-10 00:00:00-04:00,123.92705266664278,125.06856875877892,122.87335638380547,123.03921508789062,71186400,0.0,0.0
2021-06-11 00:00:00-04:00,123.44899075181716,124.33683580636276,123.02946096276283,124.2490234375,53522400,0.0,0.0
2021-06-14 00:00:00-04:00,124.70758548178374,127.36134728829198,123.9758479654745,127.30281066894531,96906500,0.0,0.0
2021-06-15 00:00:00-04:00,126.7759820170539,127.41991468464407,126.23937146072876,126.48328399658203,62746300,0.0,0.0
2021-06-16 00:00:00-04:00,127.19545621391383,127.70279826458582,125.33197646072955,126.9808120727539,91815000,0.0,0.0
2021-06-17 00:00:00-04:00,126.63935317228925,129.32239025268845,126.49299676283543,128.5808868408203,96721700,0.0,0.0
2021-06-18 00:00:00-04:00,127.52719186886974,128.3076997988403,127.06863527203306,127.28327941894531,108953300,0.0,0.0
2021-06-21 00:00:00-04:00,127.12717628510836,129.18579802932504,126.06372153950791,129.07847595214844,79663300,0.0,0.0
2021-06-22 00:00:00-04:00,128.9126165646152,130.81513075216756,128.4150256244004,130.71755981445312,74783600,0.0,0.0
2021-06-23 00:00:00-04:00,130.51273014944366,131.04934073165782,129.98587070972775,130.44442749023438,60214200,0.0,0.0
2021-06-24 00:00:00-04:00,131.17616869873564,131.36154462192493,129.69317620046218,130.1614990234375,68711000,0.0,0.0
2021-06-25 00:00:00-04:00,130.2102425761428,130.6297648884673,129.57606120699057,129.86875915527344,70783700,0.0,0.0
2021-06-28 00:00:00-04:00,130.16148725640332,131.95667992046137,130.10295063063353,131.4981231689453,62111300,0.0,0.0
2021-06-29 00:00:00-04:00,131.51763255879192,133.16648356087228,131.07859300425446,133.0103759765625,64556100,0.0,0.0
2021-06-30 00:00:00-04:00,132.85424351014055,134.06405473109936,132.5615455661884,133.62501525878906,63261400,0.0,0.0
2021-07-01 00:00:00-04:00,133.27377610064684,133.98599632611845,132.45421890843855,133.92745971679688,52485800,0.0,0.0
2021-07-02 00:00:00-04:00,134.54213509862615,136.59100614570704,134.39579354693674,136.55198669433594,78852600,0.0,0.0
2021-07-06 00:00:00-04:00,136.65931393358588,139.6643030810213,136.65931393358588,138.56182861328125,108181800,0.0,0.0
2021-07-07 00:00:00-04:00,140.04478004189397,141.36191336128311,139.1862182535438,141.04971313476562,104911600,0.0,0.0
2021-07-08 00:00:00-04:00,138.13252320539087,140.55213093920304,137.24467816832617,139.75210571289062,105575500,0.0,0.0
2021-07-09 00:00:00-04:00,139.27404907544525,142.10342835570765,139.17647811244083,141.5765838623047,99890800,0.0,0.0
2021-07-12 00:00:00-04:00,142.64979816390084,142.75712026323748,140.49360503622404,140.98143005371094,76299700,0.0,0.0
2021-07-13 00:00:00-04:00,140.52287651879445,143.8693639556699,140.1326224508896,142.0936737060547,100827100,0.0,0.0
2021-07-14 00:00:00-04:00,144.4937679079545,145.9279745686904,144.0839818158266,145.5181884765625,127050800,0.0,0.0
2021-07-15 00:00:00-04:00,145.6059901139749,146.34747864637848,143.50833398770226,144.86448669433594,106820300,0.0,0.0
2021-07-16 00:00:00-04:00,144.84501166670194,146.11334481046933,142.32783277394142,142.82540893554688,93251400,0.0,0.0
2021-07-19 00:00:00-04:00,140.24970186714236,140.56191704499963,138.22034787278739,138.98135375976562,121434600,0.0,0.0
2021-07-20 00:00:00-04:00,139.96676145319105,143.518127007473,139.47893643261804,142.59124755859375,96350000,0.0,0.0
2021-07-21 00:00:00-04:00,141.98635160042446,142.57174758950413,141.10827250404336,141.85951232910156,74993500,0.0,0.0
2021-07-22 00:00:00-04:00,142.38632818516166,144.59129128070637,142.25948895259933,143.2253875732422,77338200,0.0,0.0
2021-07-23 00:00:00-04:00,143.9571344380385,145.09864294509043,143.3424702853048,144.94253540039062,71447400,0.0,0.0
2021-07-26 00:00:00-04:00,144.65960672609336,146.1816181027515,144.10347916841854,145.36207580566406,72434100,0.0,0.0
2021-07-27 00:00:00-04:00,145.48890475095865,145.57672455410125,142.00584243486344,143.19613647460938,104818600,0.0,0.0
2021-07-28 00:00:00-04:00,141.28386358886817,143.39127100475073,139.06913408549428,141.44972229003906,118931200,0.0,0.0
2021-07-29 00:00:00-04:00,141.16680912935195,142.9815188308623,141.05948702759235,142.0936737060547,56699500,0.0,0.0
2021-07-30 00:00:00-04:00,140.8643309559415,142.7668451974614,140.60090132642787,142.30828857421875,70440600,0.0,0.0
2021-08-02 00:00:00-04:00,142.79613544954273,143.37176538004852,141.71316334757606,141.97659301757812,62880000,0.0,0.0
2021-08-03 00:00:00-04:00,142.2595139229218,144.43520909857267,141.64484970305608,143.7717742919922,64786600,0.0,0.0
2021-08-04 00:00:00-04:00,143.68398028393023,144.19130756729243,142.71808142038705,143.37176513671875,56368300,0.0,0.0
2021-08-05 00:00:00-04:00,143.40101116673,144.24007063545545,142.6107371680816,143.47906494140625,46397700,0.0,0.0
2021-08-06 00:00:00-04:00,143.00033556159832,143.74293525391155,142.29681378591434,142.79513549804688,54126800,0.22,0.0
2021-08-09 00:00:00-04:00,142.8537292225246,143.34228507821692,142.18930041536296,142.74624633789062,48908700,0.0,0.0
2021-08-10 00:00:00-04:00,143.0882262269222,144.3291621434574,141.97431959044943,142.2674560546875,69023100,0.0,0.0
2021-08-11 00:00:00-04:00,142.70715322469806,143.36181621242878,142.19905101424288,142.52149963378906,48493500,0.0,0.0
2021-08-12 00:00:00-04:00,142.8439937943236,145.63853447846216,142.50199865892714,145.48219299316406,72282600,0.0,0.0
2021-08-13 00:00:00-04:00,145.56033337689462,146.01957707570978,144.8763581583002,145.68736267089844,59375000,0.0,0.0
2021-08-16 00:00:00-04:00,145.1401825389347,147.72953779617734,143.117568833467,147.6611328125,103296000,0.0,0.0
2021-08-17 00:00:00-04:00,146.79148879708086,148.20829780218608,145.67758203815535,146.75241088867188,92229700,0.0,0.0
2021-08-18 00:00:00-04:00,146.37135309386304,147.27029417589944,142.80488601790597,143.0100860595703,86326000,0.0,0.0
2021-08-19 00:00:00-04:00,141.71049530140775,144.61251796964282,141.19262734198236,143.34226989746094,86960300,0.0,0.0
2021-08-20 00:00:00-04:00,144.06532310737114,145.10105892019794,143.42042593388106,144.79815673828125,60549600,0.0,0.0
2021-08-23 00:00:00-04:00,144.91546637401214,146.75244155345382,144.5050811570284,146.28343200683594,60131800,0.0,0.0
2021-08-24 00:00:00-04:00,146.02932738546966,147.40705833624506,145.73619092005404,146.1954345703125,48606400,0.0,0.0
2021-08-25 00:00:00-04:00,146.38108802855803,146.87942449217206,144.4170990582826,144.9642791748047,58991300,0.0,0.0
2021-08-26 00:00:00-04:00,144.95451308804914,145.7068782917423,144.13372800564036,144.1630401611328,48597200,0.0,0.0
2021-08-27 00:00:00-04:00,144.10443150378484,145.34536755607812,143.4693148530707,145.1988067626953,55802400,0.0,0.0
2021-08-30 00:00:00-04:00,145.58966053577964,149.97689795560206,145.20858752404757,149.6153564453125,90956700,0.0,0.0
2021-08-31 00:00:00-04:00,149.1658935130071,149.30268857096087,147.82724018566304,148.35488891601562,86453100,0.0,0.0
2021-09-01 00:00:00-04:00,149.33198527371385,151.43276949828842,148.8531951656688,149.01930236816406,80313700,0.0,0.0
2021-09-02 00:00:00-04:00,150.34819027947748,151.17874128646721,148.91183471793337,150.1332244873047,71115500,0.0,0.0
2021-09-03 00:00:00-04:00,150.24069238740682,151.09078972052774,149.5860293255129,150.76834106445312,57808700,0.0,0.0
2021-09-07 00:00:00-04:00,151.42298925392222,153.6605683081019,150.85626272401808,153.10362243652344,82278300,0.0,0.0
2021-09-08 00:00:00-04:00,153.38699333617137,153.44561765373206,150.4556581818044,151.55979919433594,74420200,0.0,0.0
2021-09-09 00:00:00-04:00,151.93110647020356,152.53691096459315,150.4263460744376,150.54360961914062,57305700,0.0,0.0
2021-09-10 00:00:00-04:00,151.45231569560596,151.9213251437336,145.2965089144569,145.56033325195312,140893200,0.0,0.0
2021-09-13 00:00:00-04:00,147.18235774668085,147.9542695218118,145.34538275990522,146.1270751953125,102404300,0.0,0.0
2021-09-14 00:00:00-04:00,146.9087364700221,147.61225802171091,143.54747014740659,144.72976684570312,109296300,0.0,0.0
2021-09-15 00:00:00-04:00,145.15972903193406,146.01959220126037,143.01985176888803,145.6189727783203,83281300,0.0,0.0
2021-09-16 00:00:00-04:00,145.04244981377065,145.56031777444971,143.85037245648,145.38442993164062,68034100,0.0,0.0
2021-09-17 00:00:00-04:00,145.41378761722353,145.41378761722353,142.4238129361749,142.71694946289062,129868800,0.0,0.0
2021-09-20 00:00:00-04:00,140.50868223734292,141.52487196661303,138.0365905336095,139.66836547851562,123478900,0.0,0.0
2021-09-21 00:00:00-04:00,140.6356964105484,141.29037444715544,139.51202378684255,140.1471405029297,75834000,0.0,0.0
2021-09-22 00:00:00-04:00,141.14378392401113,143.0784609405733,140.4109501394529,142.51174926757812,76404300,0.0,0.0
2021-09-23 00:00:00-04:00,143.29342671393508,143.71359250338787,142.30654925147212,143.4693145751953,64838200,0.0,0.0
2021-09-24 00:00:00-04:00,142.32611071447462,144.09468071612673,142.22839356904527,143.55726623535156,53477900,0.0,0.0
2021-09-27 00:00:00-04:00,142.14044174425882,142.61923184992318,140.52821338546616,142.042724609375,74150700,0.0,0.0
2021-09-28 00:00:00-04:00,139.97120617332033,141.43687325366923,138.4469147952833,138.66188049316406,108972300,0.0,0.0
2021-09-29 00:00:00-04:00,139.2091217179658,141.14379894035906,138.77919013309102,139.56088256835938,74602000,0.0,0.0
2021-09-30 00:00:00-04:00,140.37187163149707,141.075393254431,138.04634099404652,138.2613067626953,89056700,0.0,0.0
2021-10-01 00:00:00-04:00,138.65214546670163,139.64880358400276,135.9260103602956,139.38497924804688,94639600,0.0,0.0
2021-10-04 00:00:00-04:00,138.5153657120816,138.9550779570537,135.10525501528176,135.95533752441406,98322000,0.0,0.0
2021-10-05 00:00:00-04:00,136.29731756814027,138.9843747661612,136.17028827499877,137.88023376464844,80861100,0.0,0.0
2021-10-06 00:00:00-04:00,136.27778622694314,138.8964387383312,135.20295726507902,138.7498779296875,83221100,0.0,0.0
2021-10-07 00:00:00-04:00,139.7856443847238,140.91909791585633,139.453429873389,140.0103759765625,61732700,0.0,0.0
2021-10-08 00:00:00-04:00,140.73342896287608,140.8799897873894,139.29707324446653,139.62928771972656,58773200,0.0,0.0
2021-10-11 00:00:00-04:00,139.0137022391212,141.49555969160025,138.56422424355534,139.5413360595703,64452200,0.0,0.0
2021-10-12 00:00:00-04:00,139.95169027343047,139.97123668009885,137.81181348420836,138.27105712890625,73035900,0.0,0.0
2021-10-13 00:00:00-04:00,138.00721722257308,138.16354371274153,136.01390165017625,137.6847686767578,78762700,0.0,0.0
2021-10-14 00:00:00-04:00,138.85733053427336,140.58682224669744,138.27105760850728,140.4695587158203,69907100,0.0,0.0
2021-10-15 00:00:00-04:00,140.47938508226497,141.5835114147044,140.2253264406504,141.52488708496094,67940300,0.0,0.0
2021-10-18 00:00:00-04:00,140.16667221392322,143.47908032380766,139.88331637742027,143.1957244873047,85589200,0.0,0.0
2021-10-19 00:00:00-04:00,143.64521771748375,145.75578303894451,143.195754584487,145.35516357421875,76378900,0.0,0.0
2021-10-20 00:00:00-04:00,145.29652399244392,146.32249438069462,144.72979735027167,145.8437042236328,58418800,0.0,0.0
2021-10-21 00:00:00-04:00,145.40397653574416,146.2149809625118,144.48548923531962,146.0586395263672,61421000,0.0,0.0
2021-10-22 00:00:00-04:00,146.26385487822307,146.74263007605518,145.23788459644618,145.2867431640625,58883400,0.0,0.0
2021-10-25 00:00:00-04:00,145.27699295562158,145.95120256523685,144.24125670704237,145.2379150390625,50720600,0.0,0.0
2021-10-26 00:00:00-04:00,145.91209424092938,147.38752756365847,145.5994113354405,145.90232849121094,60893400,0.0,0.0
2021-10-27 00:00:00-04:00,145.94139101285785,146.30291753836434,145.09130868119013,145.4430694580078,56094900,0.0,0.0
2021-10-28 00:00:00-04:00,146.39091463893837,149.66423061689264,146.29319748336883,149.07797241210938,100077900,0.0,0.0
2021-10-29 00:00:00-04:00,143.85040287273776,146.5081482073945,143.0589446865979,146.37135314941406,124953200,0.0,0.0
2021-11-01 00:00:00-04:00,145.57987978563986,146.2736207539483,144.4171144592604,145.55056762695312,74588300,0.0,0.0
2021-11-02 00:00:00-04:00,145.25741606122364,148.10081443519022,145.2476354029817,146.58628845214844,69122000,0.0,0.0
2021-11-03 00:00:00-04:00,146.9478153017873,148.49165344387518,146.39086943374969,148.02264404296875,54511500,0.0,0.0
2021-11-04 00:00:00-04:00,148.11059575284676,148.94113176601576,147.192108353955,147.50479125976562,60394600,0.0,0.0
2021-11-05 00:00:00-04:00,148.6301118041856,148.9334561453401,146.83938576662882,148.033203125,65463900,0.22,0.0
2021-11-08 00:00:00-05:00,148.16042562432813,148.3169952703634,146.93725326087116,147.21124267578125,55020900,0.0,0.0
2021-11-09 00:00:00-05:00,146.97636409239348,148.17996131979666,146.8393694074151,147.57327270507812,56787900,0.0,0.0
2021-11-10 00:00:00-05:00,146.80026646441542,146.90790623545243,144.67684091878007,144.74533081054688,65187100,0.0,0.0
2021-11-11 00:00:00-05:00,145.7630135429795,146.22291262356347,144.51047128224292,144.69639587402344,41000000,0.0,0.0
2021-11-12 00:00:00-05:00,145.24437287945577,147.17209373098063,144.3147648635999,146.77090454101562,63804000,0.0,0.0
2021-11-15 00:00:00-05:00,147.14275496726236,148.62035691017905,146.22292685396968,146.78070068359375,59222800,0.0,0.0
2021-11-16 00:00:00-05:00,146.72196856987298,148.23870523347338,146.1348398835429,147.75921630859375,59256200,0.0,0.0
2021-11-17 00:00:00-05:00,147.7592057993934,151.6733569463972,147.7494257967945,150.19577026367188,88807000,0.0,0.0
2021-11-18 00:00:00-05:00,150.41107449173293,155.26461435018126,149.76523586281957,154.48178100585938,137827700,0.0,0.0
2021-11-19 00:00:00-05:00,154.2664794451428,157.5641620110988,153.1705218782956,157.104248046875,117305600,0.0,0.0
2021-11-22 00:00:00-05:00,158.20997149701574,162.14369731452808,157.54457301404287,157.56414794921875,117467900,0.0,0.0
2021-11-23 00:00:00-05:00,157.6619859753906,158.3273993610191,155.64620074677185,157.94577026367188,96041900,0.0,0.0
2021-11-24 00:00:00-05:00,157.29999955243147,158.66016691398406,156.21382166433506,158.46446228027344,69463600,0.0,0.0
2021-11-26 00:00:00-05:00,156.14527755829806,157.00638063396804,153.00416477836077,153.4445037841797,76959800,0.0,0.0
2021-11-29 00:00:00-05:00,155.94958045222978,157.73052659848017,155.38202667808307,156.80091857910156,88748200,0.0,0.0
2021-11-30 00:00:00-05:00,156.5562854284138,161.9675988704111,156.4877806077615,161.7523193359375,174048100,0.0,0.0
2021-12-01 00:00:00-05:00,163.88553311945805,166.64501732963333,160.99884912795645,161.23370361328125,152052500,0.0,0.0
2021-12-02 00:00:00-05:00,155.33309702351337,160.6759050938818,154.4132690949476,160.24534606933594,136739200,0.0,0.0
2021-12-03 00:00:00-05:00,160.49978216462458,161.41961013164072,156.29206642790317,158.36656188964844,118023100,0.0,0.0
2021-12-06 00:00:00-05:00,160.76397340255957,164.27693555746282,160.7541933995356,161.77188110351562,107497000,0.0,0.0
2021-12-07 00:00:00-05:00,165.4511980423622,167.89754291240308,164.7270745855606,167.50611877441406,120405400,0.0,0.0
2021-12-08 00:00:00-05:00,168.43571937748263,172.18352101189242,167.03640253357247,171.32240295410156,116998900,0.0,0.0
2021-12-09 00:00:00-05:00,171.15604705270513,172.95655298827864,170.18728927314578,170.8135528564453,108923700,0.0,0.0
2021-12-10 00:00:00-05:00,171.4496265464153,175.77476213435622,170.94078267392138,175.59861755371094,115402700,0.0,0.0
2021-12-13 00:00:00-05:00,177.232738467209,178.22107107247726,171.7627164613835,171.9682159423828,153237000,0.0,0.0
2021-12-14 00:00:00-05:00,171.48873864529648,173.92530298904865,168.51399049049428,170.58848571777344,139380400,0.0,0.0
2021-12-15 00:00:00-05:00,171.35176719309973,175.6475478496639,168.6118581679586,175.45184326171875,131063300,0.0,0.0
2021-12-16 00:00:00-05:00,175.43225135839342,177.2523322197485,167.08532532021002,168.5629119873047,150185800,0.0,0.0
2021-12-17 00:00:00-05:00,166.2829122189755,169.74694420568176,166.0480727156741,167.46694946289062,195432700,0.0,0.0
2021-12-20 00:00:00-05:00,164.66834446331637,166.91898445345717,163.8659512088188,166.10679626464844,107499100,0.0,0.0
2021-12-21 00:00:00-05:00,167.8779657038139,169.48276731961977,165.49033075391415,169.27728271484375,91185900,0.0,0.0
2021-12-22 00:00:00-05:00,169.32615733120278,172.08564081700152,168.4552593739479,171.870361328125,92135300,0.0,0.0
2021-12-23 00:00:00-05:00,172.07590942042998,173.05444739852442,171.50835560137864,172.49667358398438,68356600,0.0,0.0
2021-12-27 00:00:00-05:00,173.28927903509933,176.54781214494253,173.26971902697096,176.45974731445312,74919600,0.0,0.0
2021-12-28 00:00:00-05:00,176.29336988152778,177.43825729141835,174.69834852343934,175.44203186035156,79144300,0.0,0.0
2021-12-29 00:00:00-05:00,175.48116046274254,176.7532624077505,174.31669825764985,175.53009033203125,62348900,0.0,0.0
2021-12-30 00:00:00-05:00,175.6181743920382,176.69457190920295,174.26778749437727,174.37542724609375,59773000,0.0,0.0
2021-12-31 00:00:00-05:00,174.26780109643352,175.38333364161016,173.45561289396153,173.75897216796875,64062300,0.0,0.0
2022-01-03 00:00:00-05:00,174.01337226981713,178.95499096160628,173.895952516217,178.10365295410156,104487900,0.0,0.0
2022-01-04 00:00:00-05:00,178.71038559647081,179.013729963492,175.27570793184105,175.84326171875,99310400,0.0,0.0
2022-01-05 00:00:00-05:00,175.7551459173302,176.30312460609773,170.89181265756935,171.16580200195312,94537600,0.0,0.0
2022-01-06 00:00:00-05:00,168.99349099432447,171.53769548653034,167.95624321761545,168.3085174560547,96904000,0.0,0.0
2022-01-07 00:00:00-05:00,169.17943258086993,170.4026050689991,167.3593513212815,168.47488403320312,86709100,0.0,0.0
2022-01-10 00:00:00-05:00,165.45116232460057,168.79775959259328,164.5606894006289,168.49441528320312,106765600,0.0,0.0
2022-01-11 00:00:00-05:00,168.62164395189677,171.4202477771128,167.15383722500894,171.32240295410156,76138300,0.0,0.0
2022-01-12 00:00:00-05:00,172.3400901249927,173.3773379097134,171.06800280036754,171.76275634765625,74805200,0.0,0.0
2022-01-13 00:00:00-05:00,172.0073621746904,172.82933029006384,168.10299122971512,168.49441528320312,84505800,0.0,0.0
2022-01-14 00:00:00-05:00,167.6626941036259,170.0503291665965,167.41805960834293,169.35557556152344,80440800,0.0,0.0
2022-01-18 00:00:00-05:00,167.82902257608225,168.83691537487223,165.77410203397278,166.15573120117188,90956700,0.0,0.0
2022-01-19 00:00:00-05:00,166.35141442818917,167.40823697043027,162.3785536255594,162.66232299804688,94815000,0.0,0.0
2022-01-20 00:00:00-05:00,163.3962221186515,166.0382709410417,160.6563135530504,160.97923278808594,91420500,0.0,0.0
2022-01-21 00:00:00-05:00,160.8911718694381,162.76018251834915,158.81667665863466,158.92431640625,122848900,0.0,0.0
2022-01-24 00:00:00-05:00,156.58562410189697,158.81668910799385,151.37979580013618,158.15127563476562,162294600,0.0,0.0
2022-01-25 00:00:00-05:00,155.56793581393717,159.26680751652682,153.65001008067688,156.35076904296875,115798400,0.0,0.0
2022-01-26 00:00:00-05:00,159.99096861060076,160.86186686388942,154.43287974271476,156.2627410888672,108275300,0.0,0.0
