Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,MA_10,MA_20,RSI,Daily_Return,Log_Return,Rolling_Volatility,Momentum,lag_1,lag_2,lag_3,lag_4,lag_5
2025-04-25 00:00:00-04:00,205.47445049920006,208.8397878176709,205.30519003897632,208.371826171875,38222300,0.0,0.0,200.04909973144532,200.67736358642577,61.138344822674505,0.004367308117191548,0.0043577991029071644,0.051476505673278855,18.778152465820312,207.46575927734375,203.71212768554688,198.87322998046875,192.32177734375,196.12521362304688
2025-04-28 00:00:00-04:00,209.088696522261,210.5821872117057,206.55972563953335,209.22808837890625,38743100,0.0,0.0,201.2428955078125,200.2910469055176,66.3400088116943,0.004109299336489736,0.0041008792252610615,0.051165895575823246,11.937957763671875,208.371826171875,207.46575927734375,203.71212768554688,198.87322998046875,192.32177734375
2025-04-29 00:00:00-04:00,207.7844034400983,211.31900144522857,207.46578477039023,210.29347229003906,36827600,0.0,0.0,202.10812683105468,199.74741744995117,74.30754828454364,0.005091973641719871,0.005079053385112603,0.050970936841435444,8.652313232421875,209.22808837890625,208.371826171875,207.46575927734375,203.71212768554688,198.87322998046875
2025-04-30 00:00:00-04:00,208.39173986928208,212.65316547487808,205.7731479657814,211.57785034179688,52286500,0.0,0.0,203.13963012695314,199.21523742675782,62.488551604850464,0.006107550737411316,0.006088975244878472,0.05098020605523159,10.315032958984375,210.29347229003906,209.22808837890625,208.371826171875,207.46575927734375,203.71212768554688
2025-05-01 00:00:00-04:00,208.1726964341785,213.62891164873253,207.99346964638974,212.39430236816406,57365700,0.0,0.0,205.03636474609374,198.68903121948242,74.34097056203774,0.003858872869008989,0.003851446517865031,0.050983732497219776,18.96734619140625,211.57785034179688,210.29347229003906,209.22808837890625,208.371826171875,207.46575927734375
2025-05-02 00:00:00-04:00,205.19567188008233,206.0917754590827,201.2827333487594,204.45889282226562,101010600,0.0,0.0,205.86973266601564,198.79656295776368,57.61421517241916,-0.03736168747193236,-0.038077521816382055,0.04713757398119735,8.33367919921875,212.39430236816406,211.57785034179688,210.29347229003906,209.22808837890625,208.371826171875
2025-05-05 00:00:00-04:00,202.21865389928206,203.21431440062256,197.34987465543003,198.02691650390625,69018500,0.0,0.0,206.44024658203125,199.31978225708008,46.32368713089501,-0.03145853051229541,-0.031963978788773405,0.04453296730447418,5.70513916015625,204.45889282226562,212.39430236816406,211.57785034179688,210.29347229003906,209.22808837890625
2025-05-06 00:00:00-04:00,197.3498735756035,199.77927242381972,196.16503515467957,197.6485595703125,51216500,0.0,0.0,206.31777954101562,200.1685821533203,46.32367275124818,-0.0019106338687361335,-0.0019124614578998429,0.04354213969147632,-1.22467041015625,198.02691650390625,204.45889282226562,212.39430236816406,211.57785034179688,210.29347229003906
2025-05-07 00:00:00-04:00,198.30568786560423,198.5745204381265,192.4113798882551,195.3983612060547,68536700,0.0,0.0,205.4864028930664,201.35491027832032,52.26233393826604,-0.011384845754250583,-0.011450149230458674,0.041791928741223894,-8.313766479492188,197.6485595703125,198.02691650390625,204.45889282226562,212.39430236816406,211.57785034179688
2025-05-08 00:00:00-04:00,196.86199326420865,199.18188402861682,193.83517686729027,196.63299560546875,50478900,0.0,0.0,204.40312652587892,201.2872055053711,50.60297286386562,0.006318550430994163,0.006298672082177023,0.0238263616244747,-10.832763671875,195.3983612060547,197.6485595703125,198.02691650390625,204.45889282226562,212.39430236816406
2025-05-09 00:00:00-04:00,198.13644922219603,199.66975978270045,196.68277813613466,197.66848754882812,36453900,0.0,0.0,203.33279266357422,201.69094619750976,56.79575686534316,0.005266114876452566,0.0052522973819535855,0.021655185534205958,-10.703338623046875,196.63299560546875,195.3983612060547,197.6485595703125,198.02691650390625,204.45889282226562
2025-05-12 00:00:00-04:00,210.32994399020487,210.62903686932515,206.12274573806786,210.15048217773438,63775800,0.26,0.0,203.42503204345704,202.33396377563477,62.45578506908889,0.0631461027687732,0.06123253372409365,0.024192044184307822,0.922393798828125,197.66848754882812,196.63299560546875,195.3983612060547,197.6485595703125,198.02691650390625
2025-05-13 00:00:00-04:00,209.79158118866218,212.75257189298435,208.36592688565332,212.28399658203125,51909300,0.0,0.0,203.62408447265625,202.86610565185546,60.06944718292945,0.010152317435524472,0.010101128824685867,0.02385405982466167,1.9905242919921875,210.15048217773438,197.66848754882812,196.63299560546875,195.3983612060547,197.6485595703125
2025-05-14 00:00:00-04:00,211.78550901932945,213.29093762104833,209.94113079478424,211.68582153320312,49325800,0.0,0.0,203.63488159179687,203.387255859375,55.354281744959266,-0.0028178056681582575,-0.0028217831561660077,0.02386479115604015,0.10797119140625,212.28399658203125,210.15048217773438,197.66848754882812,196.63299560546875,195.3983612060547
2025-05-15 00:00:00-04:00,210.31001909194578,212.31393091132972,208.90429308394448,210.80850219726562,45029500,0.0,0.0,203.47630157470704,204.2563331604004,53.09383449486938,-0.0041444407073805145,-0.004153052704613105,0.02184551759636194,-1.5858001708984375,211.68582153320312,212.28399658203125,210.15048217773438,197.66848754882812,196.63299560546875
2025-05-16 00:00:00-04:00,211.71574852428404,211.9251181254035,209.13360964796243,210.61907958984375,54737900,0.0,0.0,204.09232025146486,204.98102645874025,51.79655635069663,-0.0008985529779279577,-0.0008989569186479148,0.021760899161433353,6.160186767578125,210.80850219726562,211.68582153320312,212.28399658203125,210.15048217773438,197.66848754882812
2025-05-19 00:00:00-04:00,207.27923550566183,208.84446444770495,203.64029993754312,208.14659118652344,46140500,0.0,0.0,205.10428771972656,205.77226715087892,47.32441280770641,-0.011739147318159393,-0.011808595148625234,0.021395919265584925,10.119674682617188,210.61907958984375,210.80850219726562,211.68582153320312,212.28399658203125,210.15048217773438
2025-05-20 00:00:00-04:00,207.03996203611737,207.83753801206538,204.40797196423648,206.232421875,42496600,0.0,0.0,205.96267395019532,206.14022674560547,43.44112821027453,-0.009196255872420789,-0.009238802480674083,0.02037778565995491,8.5838623046875,208.14659118652344,210.61907958984375,210.80850219726562,211.68582153320312,212.28399658203125
2025-05-21 00:00:00-04:00,204.54755595275296,206.4118779017609,200.10109516487896,201.47689819335938,59211800,0.0,0.0,206.57052764892578,206.0284652709961,37.78504375806881,-0.023059049776969598,-0.02332906866046245,0.0204012938186516,6.0785369873046875,206.232421875,208.14659118652344,210.61907958984375,210.80850219726562,211.68582153320312
2025-05-22 00:00:00-04:00,200.1010930441042,202.13489740214874,199.0941474443519,200.74911499023438,46742400,0.0,0.0,206.98213958740234,205.69263305664063,45.051128540709456,-0.003612241451258269,-0.003618781349286485,0.019922979822430704,4.116119384765625,201.47689819335938,206.232421875,208.14659118652344,210.61907958984375,210.80850219726562
2025-05-23 00:00:00-04:00,193.08241474951325,197.10018674879547,192.87306039619787,194.6775665283203,78432900,0.0,0.0,206.68304748535155,205.0079200744629,45.48855877145783,-0.03024445941995524,-0.03071125926766296,0.02087101620068009,-2.9909210205078125,200.74911499023438,201.47689819335938,206.232421875,208.14659118652344,210.61907958984375
2025-05-27 00:00:00-04:00,197.6983910952664,200.1309909415137,196.83102019804124,199.60260009765625,56288500,0.0,0.0,205.62825927734374,204.5266456604004,52.344813140035484,0.025298413459567737,0.02498370530128218,0.021779032670675273,-10.547882080078125,194.6775665283203,200.74911499023438,201.47689819335938,206.232421875,208.14659118652344
2025-05-28 00:00:00-04:00,199.98144837254895,202.11495545301858,199.29353925378823,199.8119659423828,45339700,0.0,0.0,204.3810562133789,204.00257034301757,55.569011459552705,0.001048913414074315,0.0010483636887751138,0.021727178273264112,-12.472030639648438,199.60260009765625,194.6775665283203,200.74911499023438,201.47689819335938,206.232421875
2025-05-29 00:00:00-04:00,202.96236033905296,203.19165828241367,197.90773491315443,199.34336853027344,51396800,0.0,0.0,203.14681091308594,203.3908462524414,53.48731740012887,-0.0023451919403290056,-0.0023479462099841204,0.021636402946851176,-12.342453002929688,199.8119659423828,199.60260009765625,194.6775665283203,200.74911499023438,201.47689819335938
2025-05-30 00:00:00-04:00,198.7651407343476,201.3472946799051,196.18300200128658,200.24066162109375,70819900,0.0,0.0,202.09002685546875,202.78316421508788,53.321314576191035,0.004501243745582917,0.004491143445886329,0.021647210574919452,-10.567840576171875,199.34336853027344,199.8119659423828,199.60260009765625,194.6775665283203,200.74911499023438
2025-06-02 00:00:00-04:00,199.67238359256916,201.51677709467234,199.51286535414474,201.08807373046875,35423300,0.0,0.0,201.13692626953124,202.61462326049804,33.27206379392706,0.004231968185255619,0.004223038592199533,0.020085849744461964,-9.531005859375,200.24066162109375,199.34336853027344,199.8119659423828,199.60260009765625,194.6775665283203
2025-06-03 00:00:00-04:00,200.73914706631285,203.1518034040851,200.35033086337637,202.6533203125,46381600,0.0,0.0,200.5875991821289,202.84594345092773,31.842190964882107,0.007783885702387527,0.00775374755762891,0.01879215125635795,-5.4932708740234375,201.08807373046875,200.24066162109375,199.34336853027344,199.8119659423828,199.60260009765625
2025-06-04 00:00:00-04:00,202.29440469878628,205.6143037964219,201.48686455307688,202.20468139648438,43604000,0.0,0.0,200.18482513427733,203.07374954223633,32.022759282340786,-0.002213824650510565,-0.002216278782983811,0.018795016414149723,-4.027740478515625,202.6533203125,201.08807373046875,200.24066162109375,199.34336853027344,199.8119659423828
2025-06-05 00:00:00-04:00,202.8826044104843,204.12881205428334,199.54276184010462,200.0213165283203,55126100,0.0,0.0,200.03926696777344,203.3048973083496,30.511581697097796,-0.010797795842732771,-0.01085651511529286,0.01877460341762757,-1.4555816650390625,202.20468139648438,202.6533203125,201.08807373046875,200.24066162109375,199.34336853027344
2025-06-06 00:00:00-04:00,202.3841235560851,205.07592905349443,201.4370087789868,203.30133056640625,46607700,0.0,0.0,200.29448852539062,203.6383140563965,38.107594459587595,0.01639832241390904,0.01626532194490758,0.019048743816225754,2.552215576171875,200.0213165283203,202.20468139648438,202.6533203125,201.08807373046875,200.24066162109375
2025-06-09 00:00:00-04:00,203.76990423179717,205.3750202901374,199.41316716451473,200.8388214111328,72862600,0.0,0.0,200.91061401367188,203.7968307495117,38.11995884222423,-0.012112607174841306,-0.012186562603219835,0.019279116148844585,6.1612548828125,203.30133056640625,200.0213165283203,202.20468139648438,202.6533203125,201.08807373046875
2025-06-10 00:00:00-04:00,199.99141796230995,203.73004106569937,199.96151019448254,202.0551300048828,54672600,0.0,0.0,201.15586700439454,203.39206314086914,43.051428913718965,0.006056142857262303,0.006037878129545515,0.012688421231326321,2.4525299072265625,200.8388214111328,203.30133056640625,200.0213165283203,202.20468139648438,202.6533203125
2025-06-11 00:00:00-04:00,202.88260699920767,203.8795731269679,197.80805305990708,198.1769256591797,60989900,0.0,0.0,200.99236297607422,202.68670959472655,44.345744961768474,-0.019193793028711492,-0.01938038534214743,0.012917822035308174,-1.635040283203125,202.0551300048828,200.8388214111328,203.30133056640625,200.0213165283203,202.20468139648438
2025-06-12 00:00:00-04:00,198.47602627663701,199.07419684911244,196.7612432530472,198.5956573486328,43904600,0.0,0.0,200.91759185791017,202.03220138549804,46.27071626114526,0.0021129184846335747,0.0021106894117195567,0.012975492669441516,-0.747711181640625,198.1769256591797,202.0551300048828,200.8388214111328,203.30133056640625,200.0213165283203
2025-06-13 00:00:00-04:00,199.12405177447246,199.76210952406473,195.1062792678608,195.85400390625,51447300,0.0,0.0,200.4789260864258,201.28447647094725,52.302913178151016,-0.013805203391582088,-0.013901381409216582,0.013194152420978303,-4.38665771484375,198.5956573486328,198.1769256591797,202.0551300048828,200.8388214111328,203.30133056640625
2025-06-16 00:00:00-04:00,196.701426450214,198.08720880439395,195.96366601516638,197.81802368164062,43020700,0.0,0.0,200.15192108154298,200.6444236755371,46.04856300324619,0.010027978679112204,0.009978032131971447,0.013533289467024315,-3.270050048828125,195.85400390625,198.5956573486328,198.1769256591797,202.0551300048828,200.8388214111328
2025-06-17 00:00:00-04:00,196.60172782081946,197.7881200100286,194.61777485692886,195.0464630126953,38856200,0.0,0.0,199.3912353515625,199.9894172668457,40.523410494426535,-0.014010657964138473,-0.014109733732180564,0.013619369249797522,-7.6068572998046875,197.81802368164062,195.85400390625,198.5956573486328,198.1769256591797,202.0551300048828
2025-06-18 00:00:00-04:00,195.34553910938874,196.97059871241268,194.4781834746436,195.9835968017578,45394700,0.0,0.0,198.76912689208984,199.4769760131836,43.441043685069054,0.004804669485349855,0.004793163899890253,0.01365237446214247,-6.2210845947265625,195.0464630126953,197.81802368164062,195.85400390625,198.5956573486328,198.1769256591797
2025-06-20 00:00:00-04:00,197.63859168364695,201.0880863339216,196.26277341287403,200.3902130126953,96813500,0.0,0.0,198.80601654052734,199.4226417541504,50.256772199752575,0.022484617502937843,0.022235564814750797,0.01383215917448108,0.368896484375,195.9835968017578,195.0464630126953,197.81802368164062,195.85400390625,198.5956573486328
2025-06-23 00:00:00-04:00,201.01828233775666,201.686247808318,198.3563846401482,200.888671875,55814300,0.0,0.0,198.56475067138672,199.42961959838868,49.65348487934019,0.002487441151994396,0.0024843525909344025,0.01381972363127935,-2.41265869140625,200.3902130126953,195.9835968017578,195.0464630126953,197.81802368164062,195.85400390625
2025-06-24 00:00:00-04:00,201.9753521214132,202.82277936444737,199.59260382672892,199.6923065185547,54064000,0.0,0.0,198.4500991821289,199.68035659790038,44.78760454848003,-0.0059553649555199595,-0.005973168862430719,0.011951321660873593,-1.146514892578125,200.888671875,200.3902130126953,195.9835968017578,195.0464630126953,197.81802368164062
2025-06-25 00:00:00-04:00,200.83881944772682,203.052085424857,200.01133575244882,200.948486328125,39525700,0.0,0.0,198.3394348144531,199.74765090942384,47.849799935227075,0.00629057689537782,0.006270873802582309,0.010628386492456425,-1.1066436767578125,199.6923065185547,200.888671875,200.3902130126953,195.9835968017578,195.0464630126953
2025-06-26 00:00:00-04:00,200.81890119127095,202.02523702778157,198.85489170599743,200.3902130126953,50799100,0.0,0.0,198.56076354980468,199.77656326293945,50.668629188474,-0.002778191195320079,-0.0027820575310859453,0.010650322744625013,2.213287353515625,200.948486328125,199.6923065185547,200.888671875,200.3902130126953,195.9835968017578
2025-06-27 00:00:00-04:00,201.27751091280393,202.6034778198992,199.39324535272064,200.469970703125,73188600,0.0,0.0,198.7481948852539,199.83289337158203,44.19464804842612,0.00039801190502575245,0.0003979327192980262,0.010633492471317608,1.8743133544921875,200.3902130126953,200.948486328125,199.6923065185547,200.888671875,200.3902130126953
2025-06-30 00:00:00-04:00,201.39711462840114,206.76079706763053,198.65545787730727,204.5475311279297,91912800,0.0,0.0,199.61754760742187,200.04823684692383,57.13190805110358,0.02034000608920694,0.02013591105412152,0.011513459097207256,8.693527221679688,200.469970703125,200.3902130126953,200.948486328125,199.6923065185547,200.888671875
2025-07-01 00:00:00-04:00,206.04299395149746,209.55231908550664,205.51460310500556,207.18951416015625,78788900,0.0,0.0,200.55469665527343,200.3533088684082,59.36026188604463,0.012916230362977066,0.012833527240028552,0.011796969879108027,9.371490478515625,204.5475311279297,200.469970703125,200.3902130126953,200.948486328125,199.6923065185547
2025-07-02 00:00:00-04:00,208.2761972389462,212.69274987948137,207.5085290616707,211.7954864501953,67941800,0.0,0.0,202.22959899902344,200.81041717529297,74.1856076413541,0.02223072103194701,0.021987220737205337,0.012612148844386894,16.7490234375,207.18951416015625,204.5475311279297,200.469970703125,200.3902130126953,200.948486328125
2025-07-03 00:00:00-04:00,211.50635319299207,213.99876845669687,211.16738836812712,212.90211486816406,34955800,0.0,0.0,203.92145080566405,201.34528884887695,74.80129086869114,0.005224985841371987,0.005211382965499187,0.012582175569693845,16.91851806640625,211.7954864501953,207.18951416015625,204.5475311279297,200.469970703125,200.3902130126953
2025-07-07 00:00:00-04:00,212.03476276559877,215.57399579559095,208.16654427869605,209.31304931640625,50229000,0.0,0.0,204.81373443603516,201.80987548828125,72.6662815510429,-0.016857820101882415,-0.017001530537160636,0.012989589873385606,8.922836303710938,212.90211486816406,211.7954864501953,207.18951416015625,204.5475311279297,200.469970703125
2025-07-08 00:00:00-04:00,209.46258702266434,210.78853856973336,207.81758380403343,209.3728485107422,42848900,0.0,0.0,205.6621520996094,202.11345138549805,70.79301306302621,0.00028569262418765007,0.0002856518218209976,0.012565365215594728,8.484176635742188,209.31304931640625,212.90211486816406,211.7954864501953,207.18951416015625,204.5475311279297
2025-07-09 00:00:00-04:00,208.8943192909964,210.6888614301138,206.59132988433592,210.4994354248047,48749400,0.0,0.0,206.74286499023438,202.59648208618165,79.5576650073316,0.005380768910944633,0.005366344294458053,0.012166997089533305,10.80712890625,209.3728485107422,209.31304931640625,212.90211486816406,211.7954864501953,207.18951416015625
2025-07-10 00:00:00-04:00,209.87133445003573,212.83232507172787,209.39279496736208,211.7655792236328,44443600,0.0,0.0,207.82457427978517,203.08200454711914,79.81175974146508,0.006014951043801897,0.0059969334396774284,0.012166353002631395,10.817092895507812,210.4994354248047,209.3728485107422,209.31304931640625,212.90211486816406,211.7954864501953
2025-07-11 00:00:00-04:00,209.931172276849,211.48643705736623,209.2233196075129,210.51937866210938,39765800,0.0,0.0,208.83749084472657,203.69912719726562,71.72803727733529,-0.00588481171535149,-0.005902195453381596,0.011251531137010154,10.129165649414062,211.7655792236328,210.4994354248047,209.3728485107422,209.31304931640625,212.90211486816406
2025-07-14 00:00:00-04:00,209.29308368901172,210.27012140888866,206.9103353456299,207.987060546875,38840100,0.0,0.0,209.58919982910157,204.16869735717773,64.0047252400552,-0.012028907416161583,-0.012101840180690205,0.011749218191590307,7.51708984375,210.51937866210938,211.7655792236328,210.4994354248047,209.3728485107422,209.31304931640625
2025-07-15 00:00:00-04:00,208.5852528191871,211.24715053377864,208.28615994072268,208.4755859375,42296300,0.0,0.0,209.98200531005858,204.79977645874024,67.8268345391919,0.0023488258805162143,0.0023460717008902156,0.011116337859718684,3.9280548095703125,207.987060546875,210.51937866210938,211.7655792236328,210.4994354248047,209.3728485107422
2025-07-16 00:00:00-04:00,209.6619745482938,211.75559423754484,208.00700716596054,209.52239990234375,47490500,0.0,0.0,210.21529388427734,205.3849952697754,67.55106018523725,0.0050212784395655685,0.005008713863585393,0.011010015691467997,2.3328857421875,208.4755859375,207.987060546875,210.51937866210938,211.7655792236328,210.4994354248047
2025-07-17 00:00:00-04:00,209.93116216460888,211.15742622671814,208.95412441878605,209.38282775878906,48068100,0.0,0.0,209.97402801513672,206.10181350708007,68.72920795414532,-0.0006661442577010623,-0.000666366230369783,0.010311159512047785,-2.41265869140625,209.52239990234375,208.4755859375,207.987060546875,210.51937866210938,211.7655792236328
2025-07-18 00:00:00-04:00,210.23024956462245,211.1474566075158,209.06380098140497,210.539306640625,48974600,0.0,0.0,209.7377471923828,206.82959899902343,70.07151364878987,0.005523274731814354,0.00550807738367113,0.010316818159910337,-2.3628082275390625,209.38282775878906,209.52239990234375,208.4755859375,207.987060546875,210.51937866210938
2025-07-21 00:00:00-04:00,211.45652088357517,215.12534891613055,210.98794558852114,211.83535766601562,51377400,0.0,0.0,209.98997802734374,207.40185623168946,66.33885082919801,0.006155862513610666,0.006136992592796734,0.009347494990756018,2.522308349609375,210.539306640625,209.38282775878906,209.52239990234375,208.4755859375,207.987060546875
2025-07-22 00:00:00-04:00,212.49335516085276,214.29786137817433,211.58611235366487,213.74952697753906,46404100,0.0,0.0,210.42764587402343,208.0448989868164,65.20328595829253,0.009036118108957769,0.008995536676261068,0.009449287990938518,4.376678466796875,211.83535766601562,210.539306640625,209.38282775878906,209.52239990234375,208.4755859375
2025-07-23 00:00:00-04:00,214.3477172095632,214.4972560435483,211.76557859278188,213.5002899169922,46989300,0.0,0.0,210.72773132324218,208.73529815673828,54.950760919271296,-0.0011660239162684105,-0.001166704251064248,0.009265292377591256,3.0008544921875,213.74952697753906,211.83535766601562,210.539306640625,209.38282775878906,209.52239990234375
2025-07-24 00:00:00-04:00,213.25105536667797,215.03563331063384,212.8821827557749,213.11148071289062,46022600,0.0,0.0,210.86232147216796,209.34344787597655,50.634450754580705,-0.0018211179209767225,-0.0018227781721994732,0.009309044271241613,1.3459014892578125,213.5002899169922,213.74952697753906,211.83535766601562,210.539306640625,209.38282775878906
2025-07-25 00:00:00-04:00,214.0486138925591,214.58698409364732,212.75255494872997,213.23110961914062,40268800,0.0,0.0,211.13349456787108,209.98549270629883,65.03438116249549,0.0005613442591165807,0.0005611867643643862,0.009229867674528297,2.71173095703125,213.11148071289062,213.5002899169922,213.74952697753906,211.83535766601562,210.539306640625
2025-07-28 00:00:00-04:00,213.38067592321022,214.1981955143971,212.41361748607306,213.40061950683594,37858000,0.0,0.0,211.6748504638672,210.63202514648438,65.32632097228577,0.0007949585217563726,0.0007946427095913475,0.009224061972686713,5.4135589599609375,213.23110961914062,213.11148071289062,213.5002899169922,213.74952697753906,211.83535766601562
2025-07-29 00:00:00-04:00,213.53020352524888,214.1582970701604,210.18041185237743,210.62904357910156,51411700,0.0,0.0,211.89019622802735,210.93610076904298,50.43830860558624,-0.012987665800312187,-0.013072742970519372,0.008965845739238068,2.1534576416015625,213.40061950683594,213.23110961914062,213.11148071289062,213.5002899169922,213.74952697753906
2025-07-30 00:00:00-04:00,211.2571312800854,211.74565019362484,207.08981987426867,208.41578674316406,45512500,0.0,0.0,211.77953491210937,210.99741439819337,39.353670435742394,-0.010507842595346095,-0.010563439787344572,0.00892647839177455,-1.1066131591796875,210.62904357910156,213.40061950683594,213.23110961914062,213.11148071289062,213.5002899169922
2025-07-31 00:00:00-04:00,207.85746883247032,209.2033639475293,206.5315020865265,206.9402618408203,80698400,0.0,0.0,211.5352783203125,210.7546531677246,38.78826175779193,-0.0070797175463588324,-0.007104897662415208,0.007421295351543833,-2.44256591796875,208.41578674316406,210.62904357910156,213.40061950683594,213.23110961914062,213.11148071289062
2025-08-01 00:00:00-04:00,210.23023901853355,212.93202387361222,200.88867142379772,201.76600646972656,104434500,0.0,0.0,210.65794830322267,210.19784774780274,33.279800655023436,-0.02500361855671096,-0.025321519331393285,0.00897410045704376,-8.773300170898438,206.9402618408203,208.41578674316406,210.62904357910156,213.40061950683594,213.23110961914062
2025-08-04 00:00:00-04:00,203.8895472057539,207.24933356384108,201.06813110178,202.7330780029297,75109300,0.0,0.0,209.74772033691406,209.8688491821289,34.95304084986266,0.004793035011813274,0.004781584991822558,0.008460419364207737,-9.102279663085938,201.76600646972656,206.9402618408203,208.41578674316406,210.62904357910156,213.40061950683594
2025-08-05 00:00:00-04:00,202.78290655256814,204.71702329589334,201.54667827641916,202.3043670654297,44155100,0.0,0.0,208.60320434570312,209.5154251098633,30.45361047959294,-0.0021146570738387327,-0.0021168961182062526,0.008449855374834985,-11.445159912109375,202.7330780029297,201.76600646972656,206.9402618408203,208.41578674316406,210.62904357910156
2025-08-06 00:00:00-04:00,205.00615029681612,214.72657006985978,204.96626313259566,212.60302734375,108483100,0.0,0.0,208.51347808837892,209.62060470581054,55.625207574448254,0.050906762062084,0.04965337441251654,0.014452499929579166,-0.8972625732421875,202.3043670654297,202.7330780029297,201.76600646972656,206.9402618408203,208.41578674316406
2025-08-07 00:00:00-04:00,218.2159523061407,220.1799768073744,215.92292715514498,219.36245727539062,90224800,0.0,0.0,209.1385757446289,210.00044860839844,62.88958497174355,0.03179366736256095,0.031298712343558535,0.01602528389558918,6.2509765625,212.60302734375,202.3043670654297,202.7330780029297,201.76600646972656,206.9402618408203
2025-08-08 00:00:00-04:00,220.16001960779298,230.29916273925562,218.58481138779996,228.6541748046875,113854000,0.0,0.0,210.6808822631836,210.90718841552734,69.9173338074876,0.042357829341927555,0.04148529065897621,0.01826820579177981,15.423065185546875,219.36245727539062,212.60302734375,202.3043670654297,202.7330780029297,201.76600646972656
